Group,Customer_Segment,Sales_Before,Sales_After,Customer_Satisfaction_Before,Customer_Satisfaction_After,Purchase_Made
Control,High Value,254.5223380351197,304.20979403187255,93.61228668498556,97.29206305,No
Control,High Value,166.66713769525197,199.956765125734,80.07403383060806,84.65711917,Yes
Control,High Value,192.2440012027756,238.77271264058228,82.01597099784149,89.46402031860184,Yes
Treatment,Medium Value,175.9728363754229,261.0095939,79.72402897352836,85.32201619271883,Yes
Treatment,Medium Value,203.84622026439388,316.89695559556594,59.539056834583896,65.40207376929594,No
Control,High Value,263.46912004734634,322.1282985117353,100.0,100.0,Yes
Control,Low Value,145.26310513729044,173.0981793864148,55.09008931,76.0,Yes
Control,Low Value,239.9178441437116,277.6142821240195,41.71200112806565,52.22461006,No
Control,High Value,271.74412740196465,324.99618323307857,89.68699952915789,97.88774027686344,Yes
Treatment,Medium Value,226.3750366692135,355.4611839607291,67.18180050549924,79.72373494737364,No
Treatment,Low Value,136.1829021,208.4723555974047,48.61987403847297,48.619923964460966,No
Control,Medium Value,267.8641092060313,324.51656697281135,79.07320478951966,80.69761909211398,No
Control,High Value,233.9732588157493,270.8942856249239,94.09680779,100.0,No
Treatment,High Value,196.86426705709687,318.5689759069427,84.88282686694727,88.59413272566005,No
Control,Low Value,178.66667479206447,202.7514275252084,55.43307981219042,56.31629875768553,No
Treatment,Medium Value,179.08112810829135,289.16544579333606,73.33778408841827,70.83342618,No
Treatment,High Value,158.79596397533948,234.1306968060213,96.78272138684711,83.76716957334244,No
Control,Low Value,244.6769355659136,290.4316107,61.15135089798595,70.31384605000244,No
Control,High Value,219.79140812061027,258.3087931720535,93.97223453631172,87.48942107489667,No
Control,High Value,199.2276291865778,239.53529864377373,84.71611147666745,100.0,No
Control,Low Value,213.0353576956153,246.3807256339689,61.54689993298038,63.92336464729436,Yes
Treatment,Low Value,111.68876137939132,180.7441694666853,48.03338002037368,51.78334879072546,Yes
Treatment,Medium Value,237.6037526125544,365.418199528428,66.75664962536266,53.98370720618749,No
Treatment,Medium Value,253.2930576358848,394.3557473017416,54.91170384949263,51.52674756075848,Yes
Control,High Value,212.28299825433368,246.9638352049969,100.0,100.0,No
Control,High Value,203.71590012818547,246.36572182831176,75.11401577797348,72.24970952101528,Yes
Treatment,High Value,212.67613634976303,330.83342309528103,84.17025341068138,95.27968268183206,No
Control,Low Value,178.58154696677832,210.65473471622087,48.32017090431293,68.54861550864358,No
Treatment,Low Value,172.2786780382487,269.45373666084413,66.72413028131051,68.8831809,No
Control,Low Value,210.54156645634487,257.78110420526656,70.24902619495936,66.79365618341937,Yes
Treatment,Low Value,271.37554306991603,416.6074936,46.66827568189981,49.13207719544335,Yes
Treatment,Medium Value,204.20076247444544,314.0029719162886,78.22955288174202,84.54178963123543,Yes
Treatment,High Value,203.8724388694525,313.59026897457943,100.0,100.0,Yes
Treatment,Low Value,254.3980007535863,402.2036863108934,55.47414030853616,61.91251584,Yes
Treatment,Low Value,142.72953635507258,217.4450085970041,56.896076707040805,59.761841051568894,No
Treatment,Medium Value,158.0676882513703,234.46619855117984,68.98903462570799,82.78237702339767,Yes
Treatment,Low Value,157.62875592785517,242.5142208366004,46.668082611263394,45.23415321683044,No
Control,Medium Value,141.3910058100414,173.18468835726875,65.82451372107406,68.53969057869777,No
Treatment,Low Value,209.4568557,314.2238584977217,54.80748947869492,52.01030778831274,No
Treatment,Medium Value,153.72757595072193,242.74456324331413,73.76587544312503,72.66223874444286,Yes
Treatment,High Value,291.2807778621158,441.18397015975967,78.94699479231001,76.53784545,Yes
Treatment,High Value,257.2610061252572,402.5950644198762,100.0,100.0,Yes
Treatment,Medium Value,162.4497137609686,232.0677177098777,79.68241463862493,99.83174679702816,No
Control,Medium Value,209.5675431420545,264.5823386687239,66.86055377265036,69.31526305605031,No
Control,Low Value,203.84622026439388,243.7668889196661,55.667402875936446,59.68438557447027,Yes
Control,Low Value,180.16826760305244,210.80583773881352,54.746940629387296,71.32203619201404,Yes
Control,Low Value,168.45759929375564,202.69348502065492,53.94459662603259,58.00924209226707,Yes
Control,Medium Value,173.47425334802554,200.57819789664464,62.19787228508902,65.42907155537429,No
Control,High Value,179.18324622382372,210.6946098662524,84.50987911,95.91230336426014,Yes
Control,Medium Value,213.9219825040453,257.8020695448499,61.94129206542785,70.31640806848118,No
Control,High Value,350.50680046553816,405.7209859978263,63.08700840020714,65.39927715815254,Yes
Control,Low Value,174.04248907413535,209.8993007571437,46.073073860081706,45.43317369350846,No
Treatment,High Value,253.83837363930635,394.0420847908703,78.51316308218816,79.83521695690516,No
Treatment,Low Value,179.64506756184952,274.79088169447795,49.49559251249514,47.58394806778347,No
Control,Low Value,104.08300054875762,129.06573243470157,57.56909145219157,54.733735470465945,Yes
Control,Medium Value,192.90068499195343,233.02818864272783,75.69073098022567,84.25268415059281,Yes
Control,High Value,230.03611984081653,283.4842556401742,100.0,100.0,Yes
Control,High Value,200.8269650023948,234.23663109489863,94.64296004019452,100.0,No
Control,High Value,199.6496200737775,241.8401194084221,93.12133868378945,97.11966587886378,Yes
Treatment,Medium Value,243.77280177131453,372.5410372342977,70.00366756473973,64.09120054601892,Yes
Control,Low Value,192.9150192521179,244.0626389751569,57.14009613593805,48.91646307362099,No
Control,Low Value,176.65013433168016,199.6377022494133,51.47035992785899,41.73532133840767,Yes
Control,High Value,226.7778635774781,271.73568200928025,67.85400588391613,89.09662323364732,Yes
Control,High Value,227.33867816747,265.0854245,68.71432733707229,68.83716572155845,No
Treatment,High Value,233.1349296,367.6170732381197,100.0,93.41547869,No
Control,Medium Value,255.3977997491681,301.7299872161327,88.91657816069441,87.35390520908739,No
Control,Medium Value,137.39143973346106,161.9597201166614,73.13344129720262,79.01474116336652,No
Control,High Value,236.1890822841796,279.408277,87.84639038753575,95.23270990074208,Yes
Control,Medium Value,248.8012758486868,287.6338485796867,87.12750799382209,83.95074022,No
Treatment,Medium Value,117.35079456550592,174.12961525453136,100.0,99.64546645630722,No
Treatment,High Value,229.08378679191395,347.9260885121372,83.69977506009775,86.66236617,Yes
Control,High Value,233.06349032752533,267.8236712841381,92.12579238,90.40698015144434,Yes
Treatment,High Value,316.4048682031455,482.9926956116705,82.07262518382525,76.92621929785348,Yes
Treatment,High Value,228.71170385039545,361.0952737,74.55677718485654,69.95287645996964,Yes
Treatment,Medium Value,178.96083040891335,282.632385358608,71.97063706684435,86.44627619647807,No
Treatment,High Value,232.5844441622805,346.40127872660014,89.76780123340762,100.0,Yes
Treatment,Medium Value,201.44325849802257,297.48290054110913,67.32346093,67.95752446400864,No
Treatment,Medium Value,117.15945291418475,170.3103683558304,99.91522022563908,40.54172461747771,No
Control,Medium Value,203.84622026439388,243.7668889196661,76.88703406517718,85.42765438849172,Yes
Control,High Value,261.1596334013568,316.2217843352421,93.7070436558814,100.0,Yes
Control,Medium Value,169.62315088302165,198.68703348206608,66.88344115834428,56.04075393013481,No
Treatment,Medium Value,225.1655722694548,347.8291454216126,89.32577829799196,79.17323493176913,No
Treatment,High Value,237.3603873853159,371.7337231003418,85.21916126789957,100.0,No
Control,High Value,229.0256537887752,274.0954835836759,93.1996431,94.10287921008394,No
Control,Medium Value,139.1200421,168.58592248743412,90.8997043465874,89.64426435651438,No
Treatment,Low Value,162.96922555578618,255.98746388735992,53.549867945901205,61.74561454038335,No
Control,High Value,243.8445544640262,294.49375163565264,89.01467611494894,99.75282074582528,Yes
Treatment,Low Value,183.3042391948921,279.0492155707975,57.133889142390096,74.23379111524878,No
Treatment,Medium Value,235.5677209749571,368.25221411222657,77.82429065594607,77.58135319062299,No
Control,High Value,155.66981383658717,173.87325067568602,91.19002361724527,84.47344316278729,Yes
Treatment,Medium Value,267.04194620200224,412.7403405733692,81.06720548169994,100.0,No
Control,High Value,149.86028446877134,173.1572330390655,100.0,88.62170831592687,No
Control,High Value,209.44694694158505,253.4606153637126,91.18257472913444,87.34315457658909,Yes
Treatment,Low Value,149.0445028581738,235.38528303528844,38.98704044833507,46.606887443224174,No
Treatment,High Value,262.2289101828655,399.71835489109606,87.1903673,88.73985109391623,No
Control,Low Value,190.6270363470753,228.37996347929788,53.07149526794004,46.95014001267781,Yes
Control,Low Value,204.03805170801056,246.9933965444697,52.26226110534793,61.79063781181844,No
Treatment,Medium Value,186.18273582673464,288.23855605907045,74.94202472097221,90.92797433,Yes
Treatment,Medium Value,178.51931582978153,259.57352236402903,98.70800301964512,100.0,Yes
Treatment,High Value,301.3515555,473.2082714855624,81.21109755690976,94.00534342416124,Yes
Treatment,Low Value,235.08414789376272,359.4574415218013,53.72074948198563,54.81766637990553,Yes
Treatment,High Value,225.1422301407899,350.48982068876074,84.46958142726703,81.60950463450595,Yes
Control,Low Value,239.0576194970585,283.8566038565399,45.15747767988779,48.53786748567313,No
Treatment,High Value,286.2144898684861,432.0500420415989,79.76828689,91.87314200871334,No
Control,Low Value,119.9976860133339,144.84270397695988,39.44407928288007,47.160769829224336,No
Control,Low Value,246.8401594793717,292.1007692172586,54.08006243,61.959814020407286,Yes
Control,High Value,266.9916213167366,314.310373335584,91.0288602796386,84.84070708892489,No
Control,High Value,295.8844838334048,349.3045209696185,77.97502066087833,83.43658666777564,Yes
Control,Medium Value,191.57631221650985,221.14911658369232,70.24902619495936,67.21290605,No
Control,Medium Value,277.9343547378223,337.7619136891166,64.39808387,62.74412468263336,No
Control,High Value,153.04959218680705,185.34259867060555,85.78581504559247,88.70520161,Yes
Treatment,High Value,261.3412818636811,396.6051053907296,100.0,100.0,Yes
Control,High Value,170.87106324767242,195.03931475725227,89.94677067375726,92.58877492549642,Yes
Control,High Value,246.61623810478093,298.9663757236399,93.00714025143066,86.44395644606372,No
Control,High Value,232.06641149993985,282.4250528341632,86.92464619389531,81.80578549920149,Yes
Treatment,Low Value,206.61242119328023,324.8023145,61.069243187474505,67.56597650845775,No
Control,High Value,237.8627156663992,279.37946756222,51.54315071252474,60.08498813989684,Yes
Control,Low Value,117.6317796,132.30923188834595,53.08529970129977,44.08164934790989,Yes
Control,High Value,288.3794612213115,353.22812128188025,100.0,91.98170770303788,No
Treatment,High Value,260.4542953088561,393.7533204577676,80.6846308,98.60932012481771,Yes
Treatment,Medium Value,261.2640607640116,408.4830004305648,77.35566652601624,100.0,Yes
Treatment,High Value,192.0028664285437,289.87176719429664,77.44046005,85.13210446635276,Yes
Treatment,High Value,205.63656329941736,313.1298358562993,100.0,100.0,Yes
Control,High Value,341.6361585,401.9327426607685,90.07460996911054,98.89230515974764,Yes
Control,High Value,276.9738909889168,323.8886256144612,73.31319803962043,65.09158698,No
Treatment,Low Value,271.03995156329444,419.33218764037065,53.9574590103756,53.61601620752829,No
Control,Low Value,174.35633522867008,202.7066259991616,60.84136266825645,60.16031470117576,No
Treatment,Medium Value,211.21824305402697,328.4360800450609,62.62265706011712,63.60005637145308,Yes
Control,Medium Value,246.5763416,293.4698525400455,74.07088381325309,67.90546353372584,Yes
Control,Medium Value,181.9968246,210.66182512714195,80.91792635854215,93.85271056845976,Yes
Treatment,High Value,191.6286511418325,294.4470182538335,76.84749896293415,81.21895686499535,Yes
Treatment,High Value,315.10832881946084,475.5248851877123,88.65279199498002,96.91044810827684,Yes
Treatment,Low Value,285.6254416,447.06528820386205,55.78600567055525,46.0122261966989,No
Treatment,High Value,254.4168508153445,390.4746906366148,100.0,100.0,No
Treatment,High Value,342.1069213777747,539.9486195445716,100.0,93.10489703613348,Yes
Control,Low Value,168.60376248720573,201.27902976245457,53.77653997834536,64.48847257447639,Yes
Control,Low Value,122.1922185937022,148.42052419709165,50.471588592186606,52.30055047582886,No
Treatment,Low Value,299.4386276437043,462.5604465502649,35.64325786,34.51398024945974,No
Control,High Value,196.0692316284083,234.978897321054,73.75059276930409,80.39255823473653,No
Control,Low Value,216.7937725329072,255.6967000869552,57.55747437422801,71.83198787154177,No
Treatment,High Value,230.13075711482207,350.26541102950904,100.0,100.0,Yes
Control,Medium Value,177.7113353454168,211.80681708024545,72.21740078537114,74.37895813765182,No
Control,Low Value,185.81715534367515,224.3500744831248,47.168266310671605,49.84005688652281,No
Treatment,Medium Value,236.99954879676704,368.88022130429056,70.62759407461927,82.88646066349304,Yes
Treatment,Medium Value,213.2735245195784,336.64703969422663,87.01530504970366,72.97321601017485,Yes
Control,High Value,215.05242286547903,254.8851996372476,85.77877871949569,100.0,Yes
Treatment,Low Value,161.71787857317585,247.79697115472607,58.677913137933366,52.27859616962799,No
Treatment,Medium Value,241.8820591985711,373.0029957453253,84.87898347730675,94.38746340054996,No
Control,High Value,194.8544935003021,232.0938670145536,96.25659596036016,100.0,Yes
Treatment,High Value,200.03297554638223,294.8049988938254,93.88171060790394,83.27495520037984,Yes
Control,High Value,302.2442113534129,354.1880220448124,80.83978698317114,83.40111502739701,No
Control,High Value,186.09884359926588,213.79098965715667,91.18789355,94.92709615580937,No
Treatment,Medium Value,122.2148750151962,190.76138640815032,58.02183174,57.30946446,Yes
Control,Medium Value,243.64647679950448,292.54894817979493,69.82485520280335,60.78689134555032,No
Control,Low Value,169.3643208090711,206.43136641681343,59.73692277116195,66.46296283231462,Yes
Control,Medium Value,244.8138843733896,286.4578218660097,67.93596442614124,78.20827241,No
Treatment,High Value,250.52305150924784,394.05526806503445,71.80458647768563,91.03686596540877,Yes
Control,High Value,195.82236088851533,235.2929278051336,36.47145402656784,100.0,Yes
Treatment,Low Value,173.4070153692943,266.3392098922934,55.22103617798046,48.38670925531216,No
Control,High Value,251.2605996505598,307.33332843396914,69.05472357230323,70.38468457541407,Yes
Treatment,High Value,201.8628626726417,298.8323075519556,90.01358934,100.0,No
Treatment,Low Value,163.93441206006838,245.0673670332796,63.33717972603062,64.96715448,No
